k,mean_dist
5,0.03216525902247823
5,0.0440425645836094
5,0.04396547054337948
5,0.04050700548797411
5,0.03953124902808141
5,0.036784659964302094
5,0.023610786786579595
5,0.02909583478162614
5,0.029088435249338435
5,0.02849729400484949
5,0.044515476062340895
5,0.0289348078989086
5,0.041647636194085194
5,0.035587296219143465
5,0.030329010552456813
5,0.030770580635430707
5,0.033711451751593326
5,0.03552466761633705
5,0.05371831223755354
5,0.027023684915235453
5,0.032564013326949325
5,0.01712021831006682
5,0.021080251674443364
5,0.035332512146043646
5,0.028303085587273125
5,0.02732145301353602
5,0.03623563231300568
5,0.042045218431684
5,0.04731795814970001
5,0.03295083867714428
5,0.04865576392363208
5,0.029714558646283522
5,0.024870092701193284
5,0.03427292439328613
5,0.04282945135860241
5,0.01904484497152708
5,0.017592742200400236
5,0.02119066882884511
5,0.01635151471722418
5,0.05049505590036385
5,0.0343637322679837
5,0.041443253295518366
5,0.02913658918182574
5,0.03239665959991352
5,0.036427222561914725
5,0.02093965983397867
5,0.02352630238581825
5,0.04285897247154758
5,0.017914015997003187
5,0.04916344426192524
5,0.027133399802767445
5,0.049844465936477546
5,0.025590318534933883
5,0.03109247959157711
5,0.03471891097367512
5,0.03360708832045825
5,0.03286475680872721
5,0.03834851820058129
5,0.030534600789235262
5,0.03130759076670678
5,0.030066033014889616
5,0.02571421899723752
5,0.021657139271292335
5,0.02809488245091444
5,0.04138173986839022
5,0.03875664408368261
5,0.012080422907588036
5,0.03553929585645578
5,0.03080307367586733
5,0.02586267533682971
5,0.044871361697381255
5,0.03584537674666084
5,0.04234006315792439
5,0.054448028369039815
5,0.023237105857391766
5,0.03793696146397972
5,0.02943149585692804
5,0.028747183520481123
5,0.017673497413050226
5,0.03149933042335287
5,0.02994164002767204
5,0.024630458099704617
5,0.031143573568317245
5,0.035742943856081025
5,0.03284463835601258
5,0.029680793712933327
5,0.029654539690153782
5,0.0270556489860861
5,0.030810201364876704
5,0.030481402744463742
5,0.028257610497702857
5,0.041130630818758264
5,0.029540962361022598
5,0.02034893633908124
5,0.04571410056282195
5,0.03357545442746176
5,0.04359065538107475
5,0.04047300410257064
5,0.034036311307565806
5,0.03047557724174651
5,0.027173346482952755
5,0.04610294397161195
5,0.028705645396274033
5,0.03959242577354051
5,0.04712269288777875
5,0.03896913300496912
5,0.03091122915613135
5,0.05535081716488842
5,0.021314300652474402
5,0.021555274191261974
5,0.0378709328348771
5,0.031051834056567806
5,0.03496342124253381
5,0.032468088787527424
5,0.017387744951721462
5,0.0490775464473773
5,0.040133592286809
5,0.04369255735879842
5,0.03671579215764899
5,0.03702604321664839
5,0.021018762584215638
5,0.047586986212469054
5,0.028354104126826384
5,0.05272664146782217
5,0.036070980146360884
5,0.043735759372858715
5,0.03726781293949597
5,0.02151748979291853
5,0.03009662948833604
5,0.03328728623418619
5,0.039387216256927884
5,0.02664726525372278
5,0.03140074434321684
5,0.030718221472856272
5,0.0448035962684829
5,0.035474143690894494
5,0.03366620230527114
5,0.02412426514749793
5,0.011858244821877315
5,0.01827615160553992
5,0.04712413790660548
5,0.036675429890990416
5,0.042356007818889284
5,0.03310879921635616
5,0.024270458941085336
5,0.03517361440556973
5,0.036637543078815504
5,0.03592671384253494
5,0.04040103826972617
5,0.035664670324548876
5,0.02885302706849375
5,0.01760316927392134
5,0.029478487152826638
5,0.0326395459669729
5,0.048784632932289886
5,0.03506087154154043
5,0.02791028316894033
5,0.03884788272492605
5,0.04690815402435846
5,0.04207108051368307
5,0.03919554316631516
5,0.031674591118884245
